Initialization Time: 3528.74
Query, response, time
1615:3425681 515900 (1.2.12.9)+ 1+, 0, 2.586e-05
1616:1283603 3023151 (1U10)+ 1+, 1, 0.00318286
1617:3146556 669085 (4.5)+ 1+, 0, 2.986e-05
1618:668126 2093634 (12.28)+ 1+, 0, 2.486e-05
1619:3442827 2571518 (1.7.3.1.8.1.128.2)+ 1+, 0, 0.00028386
1620:1207953 2092862 (149U2U1U59)+ 1+, 1, 0.00614186
1621:1735569 1732142 (25.24.101.4.169.119.70.1)+ 1+, 0, 0.00051886
1622:530253 1529235 (7U13U89U1U5U29)+ 1+, 1, 0.0108399
1623:1882054 2626150 (8U1U30U4U3U60U180U85)+ 1+, 1, 0.00600286
1624:1614450 1391874 (1U2U32U31)+ 1+, 1, 0.00150486
1625:3526774 1755745 (1U3U10U2U19U47)+ 1+, 1, 0.00676386
1626:29180 3116884 (30U4U1U3U15U10U12U6)+ 1+, 1, 0.00605886
1627:1380274 1377911 ((2)+).((1)+).((241)+).((5)+).((2)+).((1)+).((28)+).((175)+) 1+, 0, 3.586e-05
1628:1200042 2088188 ((1)+).((26)+).((1)+).((3)+) 1+, 0, 0.0796179
1629:3596747 504248 (1U4U40U10U12U3)+ 1+, 1, 0.00397386
1630:2983324 2037574 ((1)+).((81)+) 1+, 0, 0.00084586
1631:1416848 1065510 (1.57.2.1.2.3)+ 1+, 0, 0.00020986
1632:2831241 3114794 ((144)+).((76)+).((1)+).((7)+).((47)+).((8)+) 1+, 0, 0.00011486
1633:189647 1893390 (20U1)+ 1+, 1, 0.00640986
1634:2341241 2353497 ((1)+).((2)+).((8)+).((126)+).((5)+).((2)+).((1)+).((11)+) 1+, 0, 0.00073586
1635:654952 3579053 (4.1.105.7.6.8.3.1)+ 1+, 1, 0.00465586
1636:3644792 2598274 (1U7)+ 1+, 1, 0.00472086
1637:1576481 762971 (45U1U4U3U9U68U6U31)+ 1+, 1, 0.00154186
1638:1248298 2018751 (5U1U4U2)+ 1+, 1, 0.00579986
1639:724049 2786519 ((29)+).((10)+).((3)+).((32)+) 1+, 0, 3.186e-05
1640:2548024 379992 ((3)+).((89)+).((16)+).((1)+) 1+, 1, 0.0198799
1641:3450753 2270881 (107.18.5.1.3.63)+ 1+, 0, 1.886e-05
1642:7992 1513019 ((2)+).((147)+) 1+, 0, 0.00015686
1643:2318053 1701990 ((8)+).((1)+).((8)+).((2)+).((1)+).((3)+) 1+, 0, 2.586e-05
1644:190189 3384673 (3U1U14U81)+ 1+, 1, 0.00808286
1645:2002842 2296669 ((1)+).((2)+).((22)+).((72)+).((93)+).((52)+).((49)+).((1)+) 1+, 0, 0.0763159
1646:2823893 646936 ((2)+).((1)+).((220)+).((1)+).((10)+).((1)+) 1+, 0, 0.0740009
1647:3650280 1820118 (2U1U11U50)+ 1+, 1, 0.00574586
1648:2556615 3503957 ((4)+).((3)+).((101)+).((31)+).((8)+).((31)+) 1+, 0, 2.386e-05
1649:1153137 2035580 (1U29)+ 1+, 0, 0.00022486
1650:3088593 1820365 ((106)+).((1)+).((8)+).((110)+).((1)+).((3)+).((9)+).((1)+) 1+, 0, 6.786e-05
1651:1812358 998119 (12U2)+ 1+, 0, 0.00073986
1652:3616780 2285972 (7U2U1U3)+ 1+, 1, 0.0402479
1653:2742534 600762 (1.195.3.2)+ 1+, 0, 0.0154749
1654:3650552 3219968 (5U3U27U1U22U114U2U91)+ 1+, 1, 0.00489986
1655:3043923 1871903 ((57)+).((13)+) 1+, 0, 0.00094486
1656:321332 1004945 (8.19.17.229.1.32)+ 1+, 0, 2.286e-05
1657:2014350 1040573 (11.1)+ 1+, 0, 3.586e-05
1658:2785783 3596975 (1.49.8.86.5.3)+ 1+, 0, 0.0179039
1659:942639 609497 (1.155.53.9)+ 1+, 0, 0.00041686
1660:2060993 3519976 ((3)+).((74)+) 1+, 0, 0.00070486
1661:463673 129994 ((72)+).((1)+).((17)+).((10)+) 1+, 0, 2.586e-05
1662:3635836 3115980 ((56)+).((1)+).((2)+).((14)+) 1+, 0, 4.386e-05
1663:179334 2161518 (1.6.130.50.3.23.14.3)+ 1+, 0, 0.0160719
1664:2568493 1978752 (8.7.44.13)+ 1+, 0, 5.986e-05
1665:2963841 2112914 ((12)+).((8)+) 1+, 0, 0.00015986
1666:2341071 1557948 (80U1U4U27)+ 1+, 1, 0.00452586
1667:119003 413767 ((78)+).((161)+).((1)+).((7)+).((8)+).((1)+).((11)+).((1)+) 1+, 0, 0.00025086
1668:2193685 2094084 (16U6U15U27U2U5)+ 1+, 0, 0.00084286
1669:786425 340041 (1U9)+ 1+, 1, 0.00480786
1670:2456248 1165182 (1.29.1.10.35.1.22.7)+ 1+, 1, 0.0171119
1671:2954513 3147120 ((1)+).((35)+).((9)+).((6)+).((1)+).((10)+) 1+, 0, 0.00079886
1672:3110360 180737 (1U4U64U7U6U2U46U9)+ 1+, 0, 5.586e-05
1673:2645043 2115075 (7.247.1.6.4.3.14.1)+ 1+, 0, 1.386e-05
1674:3448592 2813771 (1U12)+ 1+, 1, 0.00748086
1675:2431747 2082822 (22.2.30.1.25.2.3.1)+ 1+, 0, 0.00010386
1676:2428165 492807 ((47)+).((9)+) 1+, 0, 2.786e-05
1677:1375836 2008672 (1U2U29U122U3U178U77U181)+ 1+, 1, 0.0130729
1678:3179725 196410 (8U1)+ 1+, 0, 0.00024586
1679:1244947 2082224 ((1)+).((5)+).((29)+).((1)+) 1+, 0, 0.0869409
1680:852376 380803 (2.6.9.2.5.54)+ 1+, 0, 1.586e-05
1681:2966410 3618345 ((1)+).((22)+) 1+, 0, 0.00082586
1682:153562 1601127 (9.10.2.3)+ 1+, 1, 0.0141469
1683:3548457 687209 (1.88)+ 1+, 0, 0.00023586
1684:1164004 3263595 ((7)+).((1)+) 1+, 1, 0.00705386
1685:1575578 395685 (54U2U1U64U50U43U3U49)+ 1+, 1, 0.00767986
1686:1367189 3095433 (1.17.19.1.3.1.2.38)+ 1+, 0, 0.0149549
1687:3217741 2651867 ((229)+).((1)+).((63)+).((1)+).((21)+).((40)+).((28)+).((5)+) 1+, 0, 3.386e-05
1688:1480249 2017286 ((79)+).((1)+).((2)+).((3)+).((10)+).((1)+).((53)+).((3)+) 1+, 0, 2.386e-05
1689:703220 270707 (48.1.29.1.5.17.1.29)+ 1+, 0, 2.786e-05
1690:1744437 2231339 (1U4U118U3U23U5)+ 1+, 0, 0.00024286
1691:3063529 1970479 ((1)+).((2)+).((129)+).((9)+).((7)+).((4)+).((10)+).((8)+) 1+, 0, 0.00069986
1692:1432019 2894673 (30U1U71U10U129U2U4U107)+ 1+, 0, 0.00024386
1693:3497034 2483512 (12.2)+ 1+, 0, 2.286e-05
1694:2702749 1801445 (1U2)+ 1+, 1, 0.0104649
1695:3536947 845108 (1.167.8.27.43.1.3.7)+ 1+, 0, 0.00012686
1696:292781 3055704 (1.87.2.1.57.4)+ 1+, 0, 0.00145086
1697:2796306 2157533 (2U95U35U1U7U109)+ 1+, 1, 0.00649186
1698:1647649 153475 (1.2.1.4.43.3)+ 1+, 1, 0.00321686
1699:1952420 2085862 ((1)+).((15)+) 1+, 1, 0.00712986
1700:1745518 948069 (1U84U2U22)+ 1+, 1, 0.00577286
1701:1297752 2476533 (239U3)+ 1+, 1, 0.00449786
1702:3419535 2440445 (42U1U20U22U2U45)+ 1+, 1, 0.00089186
1703:1979211 3239894 (13U21U28U6)+ 1+, 0, 0.00037086
1704:1775891 989509 ((14)+).((1)+) 1+, 0, 0.00025186
1705:2028220 1040838 ((2)+).((1)+).((8)+).((1)+).((3)+).((56)+).((2)+).((1)+) 1+, 0, 6.186e-05
1706:2091614 407225 ((10)+).((3)+).((1)+).((21)+).((5)+).((2)+) 1+, 0, 0.0711969
1707:2768304 1135016 (51.203)+ 1+, 0, 3.786e-05
1708:2296398 1555451 (1.5.1.3)+ 1+, 0, 0.00014286
1709:3244584 1559858 (66U16U22U2U1U164U40U12)+ 1+, 1, 0.00981086
1710:1751238 3018634 (1.20.1.8)+ 1+, 0, 4.086e-05
1711:3626830 1238951 (1U2U3U4U120U39)+ 1+, 1, 0.00107886
1712:1477239 3183828 (1U27U5U29U31U3)+ 1+, 1, 0.00300786
1713:3408602 617327 (8U12U1U5U2U43U18U19)+ 1+, 1, 0.00290286
1714:1018233 3170571 ((1)+).((12)+) 1+, 0, 0.00011886
1715:1959298 1496315 (1.48)+ 1+, 0, 7.386e-05
1716:1755397 1753548 (1U8U2U5)+ 1+, 1, 0.00358486
1717:574512 950967 ((121)+).((4)+).((1)+).((7)+).((20)+).((1)+).((32)+).((1)+) 1+, 0, 1.086e-05
1718:2654792 3374355 (1.2.27.1.153.16.1.17)+ 1+, 0, 2.986e-05
1719:1617294 1592048 (1.16.137.10.3.1.77.52)+ 1+, 0, 0.00012386
1720:1817388 329799 (1U32U91U7)+ 1+, 1, 0.00257186
1721:2929197 3156363 (2.1.9.11.2.1)+ 1+, 0, 0.00013886
1722:125588 3288469 ((2)+).((1)+).((2)+).((1)+).((86)+).((1)+).((8)+).((1)+) 1+, 0, 0.0517409
1723:823331 3611323 ((11)+).((18)+) 1+, 0, 2.086e-05
1724:624108 3086235 (3U1)+ 1+, 1, 0.00287686
1725:886207 1290833 ((50)+).((191)+).((2)+).((4)+).((1)+).((69)+) 1+, 0, 3.386e-05
1726:1790832 636522 (1.6.1.61)+ 1+, 0, 5.786e-05
1727:1386748 2127775 (26U6)+ 1+, 0, 0.00072586
1728:2454 1955149 (1U2)+ 1+, 1, 0.00099886
1729:1057894 2800514 ((79)+).((1)+).((237)+).((141)+).((1)+).((5)+).((3)+).((2)+) 1+, 0, 2.286e-05
1730:2711625 3468943 (1U3U13U57U6U31U120U2)+ 1+, 1, 0.00284886
1731:1231864 2302550 (1.164.1.188.1.5)+ 1+, 0, 0.00010386
1732:566465 49173 ((5)+).((18)+).((3)+).((1)+) 1+, 0, 8.086e-05
1733:2561891 1796542 (2.6.1.121.1.71.1.6)+ 1+, 0, 0.00010886
1734:424808 1237998 ((5)+).((24)+) 1+, 0, 4.786e-05
1735:1722344 2130035 ((4)+).((1)+) 1+, 0, 0.00020286
1736:3254555 1657141 (1U21U22U4U2U19)+ 1+, 1, 0.00764686
1737:1976826 3185033 ((4)+).((1)+).((24)+).((1)+).((2)+).((84)+).((36)+).((13)+) 1+, 0, 0.0671489
1738:2824797 3107153 (158.1.49.3.21.3)+ 1+, 0, 8.586e-05
1739:1356583 1799712 ((2)+).((1)+).((83)+).((9)+).((2)+).((5)+).((15)+).((1)+) 1+, 0, 0.00018986
1740:42755 3367491 (12.132)+ 1+, 0, 2.186e-05
1741:1135624 3068892 (1U72U2U9)+ 1+, 1, 0.00453986
1742:1886104 2412405 ((41)+).((108)+).((2)+).((7)+) 1+, 0, 6.986e-05
1743:3341611 818281 (79.201.5.1)+ 1+, 0, 2.786e-05
1744:384461 2810744 ((1)+).((3)+).((4)+).((3)+) 1+, 1, 0.0349549
1745:1887501 973242 ((1)+).((2)+).((1)+).((15)+).((1)+).((35)+).((63)+).((14)+) 1+, 0, 0.00087086
1746:2665150 3452438 (1U27U38U26)+ 1+, 1, 0.00503086
1747:80370 2329398 (2.77.160.1.2.14)+ 1+, 0, 6.286e-05
1748:2402374 1581065 (12U3)+ 1+, 0, 2.686e-05
1749:112404 1006881 (24U1U2U38)+ 1+, 0, 0.00017186
1750:371137 1026540 (127U1U4U2U3U85)+ 1+, 0, 0.00026286
1751:2103481 2331021 (3.23.3.149)+ 1+, 0, 0.00047886
1752:3243655 2053875 (1.25.2.3.37.47)+ 1+, 0, 0.00077386
1753:3345881 3038319 (3.22.35.1.6.19)+ 1+, 0, 0.00027686
1754:552467 1208624 ((26)+).((8)+).((6)+).((25)+).((2)+).((1)+) 1+, 0, 4.686e-05
1755:2889320 2017647 (6U3U43U98U27U4U1U2)+ 1+, 1, 0.00543786
1756:3054357 3655523 ((2)+).((1)+).((4)+).((5)+).((1)+).((2)+) 1+, 0, 3.186e-05
1757:3399749 925861 (2.9.1.7.86.1.39.2)+ 1+, 0, 3.786e-05
1758:2601326 2363412 (87U6U2U17U84U8)+ 1+, 0, 0.00122086
1759:2902013 754891 (1U7U2U32U20U55U6U96)+ 1+, 1, 0.00408086
1760:2614449 3300145 (20U3U2U1)+ 1+, 1, 0.00869386
1761:787929 319555 (1U8U6U2U11U5)+ 1+, 1, 0.00288986
1762:1070854 1290861 ((3)+).((9)+) 1+, 0, 5.286e-05
1763:2794761 882985 (1U15U21U8U80U28U13U2)+ 1+, 1, 0.00603086
1764:651193 507288 (1U8)+ 1+, 1, 0.00313586
1765:1785972 3039236 (3.5.3.15)+ 1+, 0, 0.00019386
1766:1673424 230283 (98.25)+ 1+, 0, 0.00019286
1767:600106 583941 (3.7.6.1.10.58.1.3)+ 1+, 0, 0.00022886
1768:1873819 1444897 ((7)+).((13)+).((7)+).((73)+).((32)+).((1)+) 1+, 1, 0.0588549
1769:2619467 1587824 (1U2)+ 1+, 1, 0.00344686
1770:757683 3032486 ((1)+).((2)+).((1)+).((90)+).((1)+).((12)+).((1)+).((31)+) 1+, 0, 0.00076986
1771:996938 2237235 (104U19U8U1)+ 1+, 1, 0.00770286
1772:2832003 1293614 (2.1.11.91.2.3)+ 1+, 0, 2.386e-05
1773:1938554 2009654 (1U8U2U7U40U62)+ 1+, 1, 0.00265486
1774:1828900 2241944 (45U5U12U42U4U1)+ 1+, 0, 0.00030086
1775:3652330 2234847 (4U1U15U34U41U8)+ 1+, 1, 0.00032886
1776:1248792 2514907 ((98)+).((1)+).((5)+).((1)+) 1+, 0, 0.00016186
1777:1433763 2817038 ((3)+).((103)+) 1+, 0, 0.00056886
1778:104500 1541877 (1.109.13.11)+ 1+, 0, 8.486e-05
1779:3595109 1214679 ((1)+).((5)+) 1+, 0, 0.00069686
1780:3279370 1779648 (2U22U137U1U13U4U151U8)+ 1+, 1, 0.00662686
1781:952955 1046566 (17.3.5.1)+ 1+, 0, 3.286e-05
1782:3317158 2057271 ((2)+).((21)+).((5)+).((3)+) 1+, 0, 4.586e-05
1783:832129 2557117 ((2)+).((3)+).((24)+).((2)+).((10)+).((7)+).((13)+).((37)+) 1+, 0, 0.00058686
1784:3451613 21767 (1.115.1.2)+ 1+, 1, 0.00858986
1785:1209147 694732 (9.20.1.3.1.39)+ 1+, 0, 5.486e-05
1786:1171378 648058 ((19)+).((29)+).((15)+).((5)+).((12)+).((4)+).((1)+).((15)+) 1+, 0, 9.886e-05
1787:1117178 3468940 (1.11.7.30)+ 1+, 0, 0.00018186
1788:3255919 2141796 (15U21)+ 1+, 0, 0.00016686
1789:191257 841731 (4.2.1.2)+ 1+, 0, 0.00011786
1790:2224335 2508322 (34U44)+ 1+, 0, 0.00021886
1791:1664166 2330611 (1U10U124U8U6U3)+ 1+, 1, 0.00402186
1792:2994327 3211059 ((1)+).((44)+).((1)+).((2)+).((7)+).((183)+) 1+, 0, 0.00058186
1793:3113185 3133042 (47.1)+ 1+, 0, 6.186e-05
1794:2843176 1133669 (2.29.8.1.2.45.80.14)+ 1+, 0, 5.286e-05
1795:2618904 220555 (1.148)+ 1+, 0, 6.086e-05
1796:3141758 513734 ((111)+).((10)+) 1+, 0, 0.00037186
1797:1180887 812230 ((2)+).((8)+).((77)+).((1)+) 1+, 1, 0.00528386
1798:1611040 2611229 ((9)+).((145)+).((44)+).((1)+) 1+, 0, 1.686e-05
1799:449656 3596308 (4U1U58U134)+ 1+, 1, 0.00272986
1800:466860 2259161 (22U1)+ 1+, 1, 0.00446886
1801:661897 2819949 (131U122U7U8U1U17U38U51)+ 1+, 0, 1.486e-05
1802:1470543 2698616 ((2)+).((9)+) 1+, 0, 0.00038486
1803:3201589 2205671 ((1)+).((2)+).((4)+).((139)+).((1)+).((95)+) 1+, 0, 0.00085986
1804:2950103 2877680 ((11)+).((3)+).((9)+).((12)+).((9)+).((8)+).((105)+).((17)+) 1+, 0, 2.486e-05
1805:170658 2827129 (1U4U2U39)+ 1+, 1, 0.00344886
1806:2784652 2113285 (1U45U9U11U2U48)+ 1+, 1, 0.00438786
1807:900004 2055572 (8U5)+ 1+, 0, 1.886e-05
1808:3661879 1989591 (32.1.3.150.219.10)+ 1+, 0, 3.386e-05
1809:1444451 984413 (56U112U2U3U1U68)+ 1+, 1, 0.00735786
1810:1505908 1887981 ((12)+).((1)+).((3)+).((2)+).((27)+).((13)+).((4)+).((12)+) 1+, 0, 0.00058286
1811:2818274 2525736 (3U6U4U1U17U166)+ 1+, 1, 0.00456586
1812:1165523 1523407 (1.4.1.2)+ 1+, 1, 0.0142739
1813:1970370 461582 (15U9)+ 1+, 0, 3.886e-05
1814:457509 3192782 (1.19)+ 1+, 0, 4.786e-05
1815:3557583 1077699 (7U6U5U1U3U59U101U75)+ 1+, 1, 0.00677886
1816:3147134 7230 ((26)+).((1)+).((116)+).((123)+).((1)+).((12)+) 1+, 0, 2.186e-05
1817:2261903 1728176 (40U3U36U2U209U1U113U33)+ 1+, 1, 0.00363286
1818:1590980 3347350 (1U5)+ 1+, 1, 0.00987386
1819:2084197 1677219 (1.3)+ 1+, 0, 0.00034486
1820:809534 2720767 (42U1)+ 1+, 0, 0.00025286
1821:849152 3533319 (2U61U9U1U46U32)+ 1+, 1, 0.00855386
1822:3351659 3028380 (2U1U5U6U199U26)+ 1+, 1, 0.00679386
1823:2432437 3475294 (1.13)+ 1+, 0, 9.786e-05
1824:507728 974393 (1U6)+ 1+, 1, 0.00641086
1825:307493 3168821 (8.4.1.2.9.21.1.2)+ 1+, 0, 0.0103699
1826:1595086 586231 ((82)+).((1)+).((7)+).((25)+).((1)+).((19)+).((78)+).((4)+) 1+, 0, 0.00022686
1827:707931 2118586 (1.16.2.163.5.3.2.1)+ 1+, 0, 1.686e-05
1828:1188028 2367409 ((3)+).((5)+).((65)+).((1)+).((60)+).((46)+).((5)+).((118)+) 1+, 0, 0.00034886
1829:160895 2728848 (1.85.1.3.1.38.23.20)+ 1+, 0, 3.986e-05
1830:463086 2171606 ((34)+).((1)+) 1+, 1, 0.0102199
1831:1898083 179474 ((2)+).((1)+).((79)+).((1)+).((5)+).((1)+) 1+, 0, 0.00019586
1832:3507046 780174 (1U3U66U2U84U12)+ 1+, 0, 0.00022286
1833:775795 1093642 ((3)+).((1)+) 1+, 1, 0.00384486
1834:1840822 2026534 ((3)+).((1)+).((81)+).((93)+) 1+, 0, 0.00082986
1835:3353969 1091402 (1.3)+ 1+, 0, 0.00059586
1836:1832898 3539338 (1U42U72U22)+ 1+, 1, 0.00625686
1837:1851108 1375693 ((1)+).((13)+).((1)+).((8)+) 1+, 0, 0.00020886
1838:2327881 2925448 (14.1.4.3.1.2)+ 1+, 0, 3.786e-05
1839:2718621 1639275 (1U6U16U2U3U36U235U151)+ 1+, 1, 0.0132539
1840:1552176 1014541 ((2)+).((1)+).((6)+).((5)+).((1)+).((18)+).((4)+).((32)+) 1+, 0, 0.0606679
1841:403454 1983544 (15U1U3U7)+ 1+, 1, 0.00449286
1842:526490 2192852 (3U20U5U10U1U2U7U9)+ 1+, 1, 0.00283886
1843:2055785 3396952 (6U2U14U3)+ 1+, 0, 5.186e-05
1844:1314762 3151781 ((1)+).((5)+).((1)+).((7)+) 1+, 0, 0.00069286
1845:1432877 2314498 ((2)+).((1)+).((2)+).((6)+).((1)+).((7)+) 1+, 0, 0.00023186
1846:2777338 3661821 (5U3U1U35U13U19U21U2)+ 1+, 1, 0.0121729
1847:1803143 2724524 (6.34.1.2.6.1)+ 1+, 0, 0.0256319
1848:1770086 1372555 (1.8)+ 1+, 0, 0.00013986
1849:2958556 289177 (6.96.1.12)+ 1+, 0, 0.00032486
1850:2680022 309559 (4.7.1.20.40.86.13.1)+ 1+, 0, 2.986e-05
1851:2104818 1738409 (2.1.2.3.1.4.1.3)+ 1+, 0, 3.586e-05
1852:2978399 3004265 ((1)+).((3)+).((1)+).((27)+) 1+, 0, 0.00083786
1853:3063823 3435712 (4.65.3.1)+ 1+, 0, 2.986e-05
1854:3170544 2505352 (71.181.1.23.15.3.1.6)+ 1+, 0, 2.986e-05
1855:244089 2247712 ((1)+).((9)+).((59)+).((1)+).((32)+).((1)+) 1+, 0, 0.00021986
1856:1876499 2166347 (30.14.7.8.1.21.1.99)+ 1+, 0, 0.00010686
1857:157261 412489 (134.2)+ 1+, 0, 2.986e-05
1858:1019870 3258530 ((130)+).((58)+).((19)+).((9)+) 1+, 0, 5.386e-05
1859:675293 1404852 ((7)+).((1)+).((22)+).((32)+) 1+, 0, 0.00023086
1860:1516391 461068 (13U1U177U105U2U4)+ 1+, 1, 0.00309186
1861:2076706 3419325 (1.77.61.1.3.9)+ 1+, 0, 0.0218629
1862:2408045 3035031 (2U14)+ 1+, 0, 3.286e-05
1863:2262834 189885 (9.18.27.148)+ 1+, 0, 0.00015686
1864:1359008 2605739 (2.1.51.1.169.59.1.28)+ 1+, 0, 0.00011186
1865:2164015 1710171 (14U73U3U2)+ 1+, 1, 0.00933186
1866:2250390 2219971 ((9)+).((1)+).((8)+).((7)+) 1+, 0, 0.00067686
1867:3184815 344360 (26.2.8.3.77.74.1.3)+ 1+, 0, 1.986e-05
1868:1272123 1975347 (144.1)+ 1+, 0, 0.00129786
1869:3301637 1041191 (2U3U11U7U8U56U1U112)+ 1+, 1, 0.00270886
1870:2103605 241812 (3.38.1.11.5.9)+ 1+, 0, 0.00022086
1871:1463272 488351 (2U83U3U1U14U7)+ 1+, 1, 0.0115439
1872:1961601 3394697 (1.7.10.1)+ 1+, 1, 0.00945386
1873:893544 1025636 ((31)+).((1)+) 1+, 0, 1.886e-05
1874:3390900 3355830 (1U5U35U2U17U85)+ 1+, 1, 0.00544886
1875:2345411 2441682 ((13)+).((1)+) 1+, 1, 0.00310686
1876:1972799 135215 ((18)+).((1)+).((3)+).((1)+).((2)+).((1)+) 1+, 0, 0.00028286
1877:526681 3111620 (1.13.1.5.2.9)+ 1+, 0, 0.00014886
1878:2250776 2547661 (124.1)+ 1+, 0, 4.186e-05
1879:1882836 1095692 ((1)+).((61)+).((58)+).((18)+).((13)+).((2)+) 1+, 0, 0.0689009
1880:1212996 799681 (1.2.55.2)+ 1+, 0, 0.00581886
1881:2266047 3235808 (100.50.133.1.18.2)+ 1+, 0, 0.0166209
1882:2650414 2728641 ((2)+).((71)+).((6)+).((1)+) 1+, 0, 0.0198659
1883:1126287 2942804 (37U101U130U2)+ 1+, 0, 0.00095786
1884:3398880 54531 (14U9U29U109)+ 1+, 1, 0.00955786
1885:1359295 2053313 (1U7U35U18U11U36)+ 1+, 1, 0.00137586
1886:2334145 589985 (6.4.10.147)+ 1+, 0, 2.786e-05
1887:3249138 723796 ((205)+).((36)+).((5)+).((1)+) 1+, 0, 0.00016686
1888:2841467 1118229 (41U1U35U23)+ 1+, 1, 0.00508686
1889:2759871 2723846 ((47)+).((90)+).((3)+).((17)+).((1)+).((3)+) 1+, 0, 2.886e-05
1890:1572374 3468905 (18U2U3U11)+ 1+, 1, 0.00429086
1891:644878 1256046 ((1)+).((113)+).((75)+).((3)+) 1+, 0, 0.00022286
1892:2665875 3369396 ((62)+).((11)+).((57)+).((1)+).((34)+).((37)+).((3)+).((1)+) 1+, 0, 1.686e-05
1893:491690 3573874 ((87)+).((8)+).((2)+).((3)+).((51)+).((120)+).((1)+).((11)+) 1+, 0, 0.00038786
1894:3349401 2219765 (1.78.87.2.134.36)+ 1+, 0, 0.00188186
1895:2091131 2978795 ((21)+).((132)+).((47)+).((9)+).((1)+).((2)+) 1+, 1, 0.00864886
1896:430590 877682 (1U5U92U9U225U2)+ 1+, 1, 0.00046886
1897:1218511 2123500 (4U3U1U2U15U97)+ 1+, 1, 0.00443786
1898:3349733 3455804 (1.5.1.67.7.19)+ 1+, 0, 2.586e-05
1899:381746 3351312 ((7)+).((6)+) 1+, 1, 0.00147586
1900:969964 2511232 ((1)+).((26)+).((3)+).((1)+).((7)+).((1)+).((3)+).((7)+) 1+, 0, 0.00083586
1901:1751410 3491445 (3U100)+ 1+, 0, 0.00114386
1902:839398 2456633 (1.232.42.3.1.19)+ 1+, 0, 0.00011586
1903:1641628 60600 (1U204)+ 1+, 1, 0.0122929
1904:463728 3057837 (3U2U1U17U51U213)+ 1+, 1, 0.00346686
1905:1459451 2864220 ((7)+).((31)+).((1)+).((65)+).((1)+).((4)+) 1+, 0, 0.00067486
1906:3214999 1072131 ((3)+).((1)+).((3)+).((12)+) 1+, 0, 2.686e-05
1907:2046768 3393139 (2U55U1U76U11U3U44U4)+ 1+, 1, 0.00899886
1908:1458906 1165307 (3U1U6U165U33U79U10U27)+ 1+, 1, 0.0115429
1909:2917450 502910 ((1)+).((5)+) 1+, 0, 0.00060686
1910:3387283 2992513 (2.3)+ 1+, 0, 0.00022086
1911:1660890 1495330 (84U1U2U4U6U3U43U30)+ 1+, 0, 0.00023386
1912:183497 2082632 (1.3.1.2.3.1)+ 1+, 1, 0.00712486
1913:1146044 3481289 (1U24U13U3)+ 1+, 1, 0.00561686
1914:2959333 1848619 (3U1U4U5U36U18U12U6)+ 1+, 1, 0.00225686
1915:1060265 1964450 (4.1)+ 1+, 1, 0.00660386
1916:2997305 1231809 ((3)+).((1)+).((2)+).((3)+) 1+, 0, 0.00081386
1917:3087855 826162 ((1)+).((3)+).((2)+).((1)+).((3)+).((1)+).((2)+).((10)+) 1+, 0, 0.0854709
1918:3309458 3618147 (1.4)+ 1+, 0, 0.00027586
1919:1511293 1180617 (27U8U3U19U2U30)+ 1+, 1, 0.00697286
1920:33712 1355666 (2.20.5.1)+ 1+, 0, 4.486e-05
1921:2948017 1946460 (1.63.15.3.9.3.7.8)+ 1+, 0, 0.00017486
1922:111359 2234245 ((1)+).((27)+).((4)+).((12)+) 1+, 0, 0.00022286
1923:3166321 248387 (2U5U1U33U40U113U72U3)+ 1+, 0, 0.00024886
1924:2288881 282305 (54U18U1U51U46U7U2U19)+ 1+, 1, 0.00437286
1925:485437 879602 ((17)+).((1)+).((9)+).((8)+) 1+, 0, 3.086e-05
1926:804265 2679968 (1U70U3U7U84U5U29U25)+ 1+, 1, 0.00087586
1927:3121213 2817652 ((186)+).((15)+) 1+, 0, 3.486e-05
1928:857143 1025172 ((1)+).((15)+).((7)+).((39)+).((3)+).((10)+).((7)+).((1)+) 1+, 0, 0.0712679
1929:150664 3635492 ((1)+).((2)+).((5)+).((1)+) 1+, 0, 0.00024586
1930:472927 2248185 (1.21.2.17.29.16)+ 1+, 0, 2.286e-05
1931:1315902 536595 ((23)+).((1)+).((8)+).((27)+).((1)+).((14)+).((34)+).((8)+) 1+, 0, 2.386e-05
1932:1192859 3175180 (4.39.6.17.131.1)+ 1+, 0, 3.786e-05
1933:103729 1689738 (10.1.3.11.10.1)+ 1+, 0, 2.786e-05
1934:1925757 1841698 ((1)+).((5)+).((1)+).((36)+).((2)+).((3)+).((1)+).((7)+) 1+, 0, 0.0678399
1935:2716988 1713704 ((1)+).((2)+) 1+, 0, 0.00353586
1936:921956 2489033 (56U46)+ 1+, 0, 2.986e-05
1937:934025 1514629 (1.2)+ 1+, 1, 0.00426286
1938:1672896 2142142 (2.33)+ 1+, 0, 2.786e-05
1939:1155132 2247976 (30.6.3.21)+ 1+, 0, 2.586e-05
1940:441864 1484616 ((10)+).((1)+) 1+, 0, 0.00011386
1941:2353583 1453447 ((1)+).((2)+).((18)+).((2)+).((3)+).((17)+).((35)+).((28)+) 1+, 0, 0.0756129
1942:3324077 2991915 (1.148.9.1.4.8)+ 1+, 0, 0.00022686
1943:1724498 3177376 ((3)+).((10)+).((13)+).((4)+).((42)+).((1)+).((79)+).((6)+) 1+, 0, 0.00036686
1944:790384 3474219 (20U1U3U2)+ 1+, 1, 0.00594886
